,name,categories,lat,lng,id,Stadtbezirk,Stadtteil
220,Brodelburg,Playground,52.38192579828394,9.769999980926514,4bded665e75c0f4793f1c803,Mitte,Zoo
221,Panorama am Zoo,Exhibit,52.38295395239992,9.770117998123169,5a391c0a35f9830b3b6648af,Mitte,Zoo
222,Gorillaberg,Zoo Exhibit,52.38088452226126,9.771426916122435,4c8cdbd5f87e224b2e553805,Mitte,Zoo
223,Mullewapp,Playground,52.3826277779292,9.771856736360292,4c727be957b6a1432f89c5cc,Mitte,Zoo
224,Tante Millis Futtertrog,Gastropub,52.38270443690387,9.77207064628601,4e1eea97d22d7c148ce5db87,Mitte,Zoo
225,Outback,Zoo Exhibit,52.38162669346765,9.772972183698597,4caf3c76562d224b36460c88,Mitte,Zoo
226,Yukon Queen,Zoo Exhibit,52.37934548442879,9.773055016994476,4da0577f2305a35d032ccaaf,Mitte,Zoo
227,DTV Hannover,Tennis Court,52.378393397110585,9.772406154950488,4e2f959db0fbdc2b65033d88,Mitte,Zoo
228,H Congress Centrum,Tram Station,52.377108872130016,9.769211411476133,4f2cff79e4b0d411ba8c296c,Mitte,Zoo
229,Congress Hotel am Stadtpark,Hotel,52.37513145339353,9.771020370074584,4c0a45f1bbc676b0a88049d5,Mitte,Zoo
230,Restaurant Anesis,Mediterranean Restaurant,52.38295208786174,9.753266800545763,4b78472af964a5208bc12ee3,Mitte,Zoo
231,Eilenriedestadion,Soccer Stadium,52.37656853152521,9.772789478302002,4dea2ea4fa76cc1b8add614a,Mitte,Zoo
232,HCC Parkrestaurant,Restaurant,52.37542397004632,9.769900739192963,4ba36b00f964a520733b38e3,Mitte,Zoo
233,Elisabetha Garni,Hotel,52.37795343987254,9.756929144415095,4f54fe3fe4b0195da6b064a1,Mitte,Zoo
234,H Dreifaltigkeitskirche,Bus Stop,52.38194129353963,9.75343668231338,4c274982905a0f47219e6460,Mitte,Zoo
235,Cafe Fofftein,Café,52.38266666898302,9.753448617061869,4d28876955a8b60cf12fcec0,Mitte,Zoo
236,Wochenmarkt Zooviertel,Farmers Market,52.37428536803119,9.760887915073816,4bc449d2461576b08cad7f32,Mitte,Zoo
237,Lister Meile,Pedestrian Plaza,52.384070442239896,9.74682104170031,4d789a67db7c5481502f33f2,Mitte,Oststadt
238,Café Mezzo,Café,52.38075,9.745274,4b6d8285f964a5202d792ce3,Mitte,Oststadt
239,Kreipe's Coffee Time,Coffee Shop,52.383505857863554,9.74645544335479,4baddc99f964a520236e3be3,Mitte,Oststadt
240,Panea,Coffee Shop,52.385933,9.747951,562e7bd0498e84834b5d04b2,Mitte,Oststadt
241,Kulturzentrum Pavillon,Music Venue,52.380419542018174,9.745151996612549,4b633182f964a52094692ae3,Mitte,Oststadt
242,dean&david,Salad Place,52.38515361989487,9.7470729125535,550abe35498ebde0f6d8c153,Mitte,Oststadt
243,Tomo Sushi,Sushi Restaurant,52.378944280463664,9.750228690070665,4d9d97b05c33a35d372404a1,Mitte,Oststadt
244,Ecco!,Deli / Bodega,52.38433838499479,9.74673527584872,4b4436b3f964a520bff225e3,Mitte,Oststadt
245,Vietal Kitchen,Vietnamese Restaurant,52.384762,9.747076,5a57a4579e0d54593eeaa2fe,Mitte,Oststadt
246,Kino am Raschplatz,Indie Movie Theater,52.378712764685844,9.743070602416992,4bedc0d5946c0f4735e0a263,Mitte,Oststadt
247,Reimanns Eck,German Restaurant,52.38229253116144,9.745323657989502,4bbce001a0a0c9b680eb1a0f,Mitte,Oststadt
248,Pera,Café,52.38605624591889,9.747718655853532,4c95f9d682b56dcb9972ddaa,Mitte,Oststadt
249,Cafe Lulu,Café,52.38590223881259,9.74975043358606,4beee7b83686c9b6aa2b256e,Mitte,Oststadt
250,Monkey's Club,Nightclub,52.3793332335155,9.744363900131571,4f9f3c8be4b04fd542aaf22a,Mitte,Oststadt
251,25 Music,Record Shop,52.381616,9.744368,4d13904a9844b60cbac8c3d4,Mitte,Oststadt
252,Chois Restaurant,Korean Restaurant,52.385944,9.747567,4cb7334f9c7ba35d115c9706,Mitte,Oststadt
253,Al-Dar,Syrian Restaurant,52.375288459382894,9.746799578704696,4b79a35af964a52060072fe3,Mitte,Oststadt
254,Aspera,Turkish Restaurant,52.37632404941346,9.74842422525218,5308f3ff11d2fafb95ea29ef,Mitte,Oststadt
255,Boca,Modern European Restaurant,52.387629579140935,9.741367653045215,52ffc102498ee62e3ee0f712,Mitte,Oststadt
256,El País,Tapas Restaurant,52.38168499158771,9.748454286904627,4c0bc90a7e3fc92836c0f582,Mitte,Oststadt
257,Al-Hayat,Falafel Restaurant,52.380888,9.744244,4c06b6f28b4520a183d68597,Mitte,Oststadt
258,ASTOR Grand Cinema,Multiplex,52.380422,9.733257,5473c2a9498e423a41121cea,Mitte,Oststadt
259,zurück zum glück,Café,52.377119868390885,9.754948733199203,4b83fcb7f964a520ce1931e3,Mitte,Oststadt
260,Sushi-Do,Sushi Restaurant,52.374703720835235,9.745103933700891,4b7fe29af964a520734230e3,Mitte,Oststadt
261,pflüger : kreativ ackern. / geropflueger.de,Advertising Agency,52.38684369463366,9.753187894821167,4f69d764e4b006351222638a,Mitte,Oststadt
262,prizeotel Hannover-City,Hotel,52.38345728844402,9.737042105717567,534cea3a498e033ec393258d,Mitte,Oststadt
263,Spektakel,Pub,52.385039,9.749646,4c0ba8b46071a593e284e132,Mitte,Oststadt
264,wok n' joy,Vietnamese Restaurant,52.376928,9.751786,57c02040cd10129f93469f9c,Mitte,Oststadt
265,Da Pino,Pizza Place,52.3892185518,9.74242286711984,4be94e76c5220f47cea4aaca,Mitte,Oststadt
266,Meteora,Greek Restaurant,52.382075,9.737474,4c83d2b251ada1cd5c1a2910,Mitte,Oststadt
267,Lokal Kaffeehaus,Coffee Shop,52.388305,9.749641,5bd1e5bba8792100394b63cf,Mitte,Oststadt
268,Staatsoper Hannover,Opera House,52.37345080085405,9.740817546844482,4b5a4066f964a52097b728e3,Mitte,Oststadt
269,Seestern,Seafood Restaurant,52.37519490238478,9.737189972579749,4ddcf23ad22df17199097ea9,Mitte,Oststadt
270,My Way,Cocktail Bar,52.376838584763476,9.73794466624195,4cdda5b0c4f6a35d74c2c46c,Mitte,Oststadt
271,Spielpark Wakitu,Playground,52.387793289682556,9.754492950596614,4cb02eaf39458cfa41b800a0,Mitte,Oststadt
272,Tokio Sushi,Sushi Restaurant,52.37756146142231,9.742298530452521,4baa3767f964a52040543ae3,Mitte,Oststadt
273,Kröpcke,Plaza,52.37451081170728,9.738628256082164,4b7bf43ff964a52098752fe3,Mitte,Oststadt
274,i.SHOP,Grocery Store,52.37657352467039,9.736828536215208,4e303bd914953296330c56b2,Mitte,Oststadt
275,Pho 3 Mien,Vietnamese Restaurant,52.378459869030905,9.733854194030503,4d7c83f76b0dcbff3c39b989,Mitte,Oststadt
276,Ristorante Rossini,Italian Restaurant,52.37625012428073,9.747155559822811,4e46b7c4a809fb2fa3eeda33,Mitte,Oststadt
277,Arc en Ciel,Chinese Restaurant,52.375324139297746,9.746256687200543,4c813a69dc018cfa7fa6c36c,Mitte,Oststadt
278,Sakura Sushi,Sushi Restaurant,52.3773238248603,9.737754916240055,4cebf343e888f04d6416556b,Mitte,Oststadt
279,EDEKA Segebrecht,Supermarket,52.38416932039699,9.746900129668285,4b7fe7eef964a520944330e3,Mitte,Oststadt
280,Yomaro,Frozen Yogurt Shop,52.386802625710644,9.74880793008108,5521074c498eb3ef9e625b8e,Mitte,Oststadt
281,Kaffee Kann Ich,Café,52.389911372476234,9.743424654006958,5065454ee4b0679aca4f4a0a,Mitte,Oststadt
282,Plümecke,Pub,52.38963978732624,9.743219277407002,4b4771b1f964a5204b3226e3,Mitte,Oststadt
283,Hotel Königshof am Funkturm,Hotel,52.380498130572136,9.742330312728882,4ba2818bf964a5203cff37e3,Mitte,Oststadt
284,Warm Up,Cocktail Bar,52.378226676572176,9.74310895457789,4f3ab0c6e4b0f48edbf8db91,Mitte,Oststadt
285,Apple Hannover,Electronics Store,52.3750567,9.7396059,532d8e6a498ecc032301b64a,Mitte,Oststadt
286,Pâtisserie Elysée,Pastry Shop,52.37500314384688,9.742984771728514,4b892da1f964a520252132e3,Mitte,Oststadt
287,Jack the Ripper's,Irish Pub,52.374332,9.738075,4b773bdef964a520458a2ee3,Mitte,Oststadt
288,Adesso,Italian Restaurant,52.389180365963675,9.750246243033189,4be3f7a4d27a20a1b359935b,Mitte,Oststadt
289,COMIX,Comic Shop,52.37794417998371,9.732637311823938,4be51ac55254d13a277f60e1,Mitte,Oststadt
290,SAUSALITOS,Mexican Restaurant,52.37972026139469,9.74368676004815,579275f8498e0802f6bca701,Mitte,Oststadt
291,Alnatura,Organic Grocery,52.38904076535864,9.748910855955454,4ec78f5a7ee537da7e9c0d88,Mitte,Oststadt
292,Back-Factory,Bakery,52.38417430751467,9.746470266227663,4c49507e9e3e2d7fbec09948,Mitte,Oststadt
293,Block House,Steakhouse,52.374482427279034,9.74487841129303,56d0e479cd10af7328c8e9c0,Mitte,Oststadt
294,Göing,Bakery,52.383919,9.746226,4da93326a86e771ea705df13,Mitte,Oststadt
295,Crowne Plaza Hannover,Hotel,52.3765934,9.7471507,4b82cc0ef964a5209ae530e3,Mitte,Oststadt
296,Kastens Hotel Luisenhof,Hotel,52.37448094336911,9.74073815451376,4b8af1b1f964a5208a8a32e3,Mitte,Oststadt
297,Cumberlandsche Galerie,Theater,52.373287048411825,9.743274450302124,4d02bb65dc45a09338e1dfc6,Mitte,Oststadt
298,Künstlerhaus Hannover,Art Gallery,52.372759925237524,9.743205678096274,4e00cdd51495692a4bb6ee30,Mitte,Oststadt
299,L'Osteria,Trattoria/Osteria,52.37421440441493,9.744877316824674,4f872ed4e4b0767178c22c84,Mitte,Oststadt
300,Kreipe's Coffee Time,Coffee Shop,52.37403047962073,9.741225242614746,4bf949f1b182c9b6caa5785a,Mitte,Oststadt
301,Lindenblatt Burger-Bar,Burger Joint,52.379839947113,9.732465147972107,5810ebdd38fad64cda55da15,Mitte,Oststadt
302,Amici Miei,Italian Restaurant,52.38024744730372,9.744213024235492,4c6c22746af58cfa11ed8517,Mitte,Oststadt
303,heimW,Café,52.373971529585205,9.743295907974243,4b812dbef964a5207f9930e3,Mitte,Oststadt
304,CODO - Street Kitchen,Vietnamese Restaurant,52.386605,9.748258,5ae8b58335f983002c3e4aa4,Mitte,Oststadt
305,WORMLAND Hannover,Men's Store,52.3741143,9.7376583,4be8015188ed2d7f664ccb1d,Mitte,Oststadt
306,dean&david,Salad Place,52.37735136062691,9.742100248571527,568fc51d498ec7434c1d1cf7,Mitte,Oststadt
307,Pommesglück,Friterie,52.37505195570465,9.739167470860943,50f803ace4b09b9b5e78504e,Mitte,Oststadt
308,Lister Döner,Doner Restaurant,52.388651,9.750833,4c112731f1b6a5933b0d7d27,Mitte,Oststadt
309,Darry’s Donuts,Donut Shop,52.37713179552461,9.737663269042969,504706b6e4b092e662a18bcb,Mitte,Oststadt
310,Ernst-August-Galerie,Shopping Mall,52.377387,9.738191,4b6ac23df964a52027df2be3,Mitte,Oststadt
311,Hugo's,Lounge,52.37564097649186,9.742519530876603,4d7151cb7e95224b630d346f,Mitte,Oststadt
312,Thürnau's Fischhalle,Fish Market,52.388100632295355,9.749614343322712,4ca317711ee76dcb62dff5dd,Mitte,Oststadt
313,Balzac Coffee,Coffee Shop,52.376509584877454,9.739240407943726,4d2883b2068e8cfa3533c64c,Mitte,Oststadt
314,Panama Kaffee,Coffee Shop,52.38858145800084,9.749972160677427,4b8fca48f964a520706233e3,Mitte,Oststadt
315,Mangal's Kitchen,Indian Restaurant,52.389575,9.749899,58592c5f3ef0f621412f9574,Mitte,Oststadt
316,Da Andrea,Italian Restaurant,52.376240175579916,9.754033654339397,4b98e273f964a5203b5435e3,Mitte,Oststadt
317,Ernst-August-Denkmal („Unterm Schwanz“),Outdoor Sculpture,52.37619507531763,9.740677453547574,4b71a0c1f964a52019522de3,Mitte,Oststadt
318,BECKERS,German Restaurant,52.384536,9.752289,57078faf498e4d9b8d7ffce4,Mitte,Oststadt
319,Barracuda,Cocktail Bar,52.38116879264962,9.732972618203448,4e21f802fa761d671082151a,Mitte,Oststadt
320,Schauspielhaus,Theater,52.37302471517209,9.743999050443334,4b7af768f964a520ed482fe3,Mitte,Oststadt
321,La cantina,Spanish Restaurant,52.383000621580265,9.739925747485588,4c93c02cf244b1f71eaa1b1d,Mitte,Oststadt
322,Shakespeare,Pub,52.37324425462111,9.749858661464527,4b7c57f9f964a520ae8d2fe3,Mitte,Oststadt
323,Urfa Sofrasi,Turkish Restaurant,52.37598825,9.73392364,4fe5d879e4b067dfbe50edff,Mitte,Oststadt
324,Der musikalische Gulli-Deckel,Public Art,52.375763,9.740462,4de3b71be4cd056f74614724,Mitte,Oststadt
325,Piccoli's Roadhouse,American Restaurant,52.37971686310955,9.73327382143783,4bd86fb435aad13a28de90f3,Mitte,Oststadt
326,Hannoversche Kaffeemanufaktur,Coffee Roaster,52.375294908955574,9.739430357799824,52bd7cc9498e13f460df1c74,Mitte,Oststadt
327,Mango,Women's Store,52.375561760176055,9.739849695580302,4c17508d955976b0d1cca5f6,Mitte,Oststadt
328,Galerie Luise,Shopping Mall,52.37468219976994,9.742223024368286,4bab2a2df964a5208b973ae3,Mitte,Oststadt
329,Mary's,French Restaurant,52.374259,9.740668,54647174498e67b981d32aed,Mitte,Oststadt
330,Bäcker Göing,Bakery,52.37640565303788,9.756473511487755,526ce2c311d2c0a1abad22cd,Mitte,Oststadt
331,Kumkapi,Seafood Restaurant,52.376092412148786,9.735264846987395,4d9e1ead7958f04d3ee625fa,Mitte,Oststadt
332,Suite Novotel,Hotel,52.37917857005486,9.740944822090114,4e6a14ff45ddadf2d04cb07c,Mitte,Oststadt
333,Starbucks,Coffee Shop,52.377054,9.737621,4b54a66ff964a520d3c427e3,Mitte,Oststadt
334,Kurt16,Restaurant,52.37700652873893,9.735821241891404,5007ae1d011c79529978025e,Mitte,Oststadt
335,Jim Block,Burger Joint,52.37385284920403,9.739565136457601,4e492451b61c03d0cd2e853a,Mitte,Oststadt
336,Taj Mahal,Indian Restaurant,52.374692,9.748481,4cd6dfc5a5b3468812139650,Mitte,Oststadt
337,Combi Markt Hannover-List,Supermarket,52.39642674,9.7576887,4cea4168fe90a35df6b84c0e,Vahrenwald-List,List
338,Hofbäckerei,Bakery,52.39600032687798,9.765204567083856,4baf1434f964a52032ea3be3,Vahrenwald-List,List
339,Das Ding,Steakhouse,52.3969688541757,9.74896797537303,4bce139eb6c49c7433819691,Vahrenwald-List,List
340,Costas Greek Taverna,Taverna,52.392711550131,9.750709528980341,4dab4a4d93a04642f092b149,Vahrenwald-List,List
341,Bistro da Toni,Italian Restaurant,52.390421953494275,9.749366752259414,4cd072892fd9b60cd96581eb,Vahrenwald-List,List
342,Spielpark Wakitu,Playground,52.387793289682556,9.754492950596614,4cb02eaf39458cfa41b800a0,Vahrenwald-List,List
343,Buck's Backparadies,Bakery,52.39623891249165,9.770820876122022,4e2bdb826284b96d7b87f01f,Vahrenwald-List,List
344,Adesso,Italian Restaurant,52.389180365963675,9.750246243033189,4be3f7a4d27a20a1b359935b,Vahrenwald-List,List
345,Harry's New-York Bar,Hotel Bar,52.39875442609367,9.7706945149405,4bbbbee0e4529521581f55a4,Vahrenwald-List,List
346,Alnatura,Organic Grocery,52.38904076535864,9.748910855955454,4ec78f5a7ee537da7e9c0d88,Vahrenwald-List,List
347,Mangal's Kitchen,Indian Restaurant,52.389575,9.749899,58592c5f3ef0f621412f9574,Vahrenwald-List,List
348,Wochen- & Bauernmarkt Moltkeplatz,Farmers Market,52.392680993868595,9.746158798349775,4b8e6021f964a520a91f33e3,Vahrenwald-List,List
349,Achilles,Greek Restaurant,52.396017292775404,9.754420250190222,4f29271de4b092dd9d2dd1a5,Vahrenwald-List,List
350,Biergarten Lister Turm,Beer Garden,52.38956553560994,9.755827912512018,4bd32effb221c9b6b10fd9d0,Vahrenwald-List,List
351,Jo's Food & Craft,Gastropub,52.395069,9.744884,57669379498e91e5174fae01,Vahrenwald-List,List
352,Lister Döner,Doner Restaurant,52.388651,9.750833,4c112731f1b6a5933b0d7d27,Vahrenwald-List,List
353,Sheraton Hannover Pelikan Hotel,Hotel,52.3988734,9.7705934,4bf5b0ed5efe2d7f41cb6534,Vahrenwald-List,List
354,Sindo,Japanese Restaurant,52.389616,9.752664,4d51a5ef7ee1a35d71d19134,Vahrenwald-List,List
355,Novotel,Hotel,52.39037656630044,9.753028700156165,4b9fc62ef964a520683d37e3,Vahrenwald-List,List
356,Panama Kaffee,Coffee Shop,52.38858145800084,9.749972160677427,4b8fca48f964a520706233e3,Vahrenwald-List,List
357,Sheraton Club Lounge,Lounge,52.39895584374671,9.770575501194227,5134f64ae4b0835c787bf489,Vahrenwald-List,List
358,Sports & Spa,Gym / Fitness Center,52.389940900971496,9.751199399670902,4da748981e725f12297fd7df,Vahrenwald-List,List
359,Moltkeplatz,Plaza,52.39273004324774,9.745795726776123,4c331754ed37a5935bba6c03,Vahrenwald-List,List
360,Finesse,Bistro,52.39518754,9.76378533,4f868e39e4b0270510f134db,Vahrenwald-List,List
361,Guru,Indian Restaurant,52.389784,9.746645,54cd28d5498e7db4b0c68dab,Vahrenwald-List,List
362,India Tandoori Haus,Indian Restaurant,52.388845757310484,9.749590627168983,5190dda6498ea99a8ad4441c,Vahrenwald-List,List
363,Falkners,Cocktail Bar,52.38963601503739,9.749584659925361,4ba549f6f964a52092f638e3,Vahrenwald-List,List
364,REWE City,Supermarket,52.3905521,9.753132,4b7e8412f964a5207cf02fe3,Vahrenwald-List,List
365,12 Apostel,Italian Restaurant,52.39826872,9.77050615,4b6c1d17f964a52086242ce3,Vahrenwald-List,List
366,Café Langrehr,Bakery,52.39618012184899,9.757451567932202,4b78ed55f964a5207ae62ee3,Vahrenwald-List,List
367,Lister Platz,Plaza,52.38881128485943,9.750232586401383,5027c354e4b092aac66d8bba,Vahrenwald-List,List
368,Physical Park,Gym / Fitness Center,52.39881226101632,9.770207448828154,4b82a965f964a5200ddd30e3,Vahrenwald-List,List
369,Göing,Bakery,52.38870991043069,9.750283353923137,4ec906c002d5888e9da62ad8,Vahrenwald-List,List
370,Stromboli,Italian Restaurant,52.39045339596639,9.75349515649354,4d970b2bc19fb60cb0098c65,Vahrenwald-List,List
371,Lidl,Supermarket,52.400222707251324,9.765068739652634,4dbfa5484b2221ec2d5f3273,Vahrenwald-List,List
372,Treibhaus,Café,52.39031817397061,9.749097248849592,4b5c41f5f964a520d22829e3,Vahrenwald-List,List
373,REWE,Supermarket,52.39942310767101,9.765081779098523,52e14ce9498e1c687338a10d,Vahrenwald-List,List
374,Marijas Nudelparadies,Gourmet Shop,52.39487093420562,9.762479066848755,4d760c3db8e28cfab36b0067,Vahrenwald-List,List
375,Asia Saigon,Asian Restaurant,52.395318098884765,9.762752079100188,4c31c38fed37a59344c46a03,Vahrenwald-List,List
376,Haus Martens,Hotel,52.39204414609048,9.753399907406884,4bc8ec80762beee196b43d38,Vahrenwald-List,List
377,Hol' Ab! Getränkemarkt,Liquor Store,52.39829770662822,9.763280706688967,52580f9b498e968304284a40,Vahrenwald-List,List
378,ALDI NORD,Supermarket,52.39713761553058,9.749593121236193,52d52414498e8ba7b6d54e16,Vahrenwald-List,List
379,H Constantinstraße,Bus Stop,52.401903883018285,9.763379408051634,50335f06e4b0943845f9351a,Vahrenwald-List,List
380,The Wine Bar,Wine Bar,52.39698553494043,9.768540859222412,4bd5da58637ba5936827f770,Vahrenwald-List,List
381,Hotel Waldersee,Hotel,52.39470952842516,9.768902141414312,4bd09b7e1f89ce7299ba67ea,Vahrenwald-List,List
382,Dolzer Maßkonfektionäre,Tailor Shop,52.39780057844743,9.769254326820374,4cf676d081cd6dcb7ba87b0d,Vahrenwald-List,List
383,VHV Zentrale / Hannoversche Leben / Hannoversche Direkt,Insurance Office,52.401463838147436,9.766566076622366,4bd07c0acaff95212ee2cef0,Vahrenwald-List,List
384,Restaurant 5th Avenue,Restaurant,52.39909853879061,9.770586052264454,4d26f3de77a2a1cd27ea53b7,Vahrenwald-List,List
385,Basil,Restaurant,52.39450457013248,9.737933775853687,4b632444f964a520fc652ae3,Vahrenwald-List,Vahrenwald
386,Das Ding,Steakhouse,52.3969688541757,9.74896797537303,4bce139eb6c49c7433819691,Vahrenwald-List,Vahrenwald
387,Jo's Food & Craft,Gastropub,52.395069,9.744884,57669379498e91e5174fae01,Vahrenwald-List,Vahrenwald
388,Kaffee Kann Ich,Café,52.389911372476234,9.743424654006958,5065454ee4b0679aca4f4a0a,Vahrenwald-List,Vahrenwald
389,Da Pino,Pizza Place,52.3892185518,9.74242286711984,4be94e76c5220f47cea4aaca,Vahrenwald-List,Vahrenwald
390,REWE,Supermarket,52.3992487,9.7334836,4cb99c3aa33bb1f778cc88fd,Vahrenwald-List,Vahrenwald
391,Plümecke,Pub,52.38963978732624,9.743219277407002,4b4771b1f964a5204b3226e3,Vahrenwald-List,Vahrenwald
392,Wochen- & Bauernmarkt Moltkeplatz,Farmers Market,52.392680993868595,9.746158798349775,4b8e6021f964a520a91f33e3,Vahrenwald-List,Vahrenwald
393,REWE City,Supermarket,52.3979994,9.7394951,4c17cfc4d4d9c928d281ee29,Vahrenwald-List,Vahrenwald
394,Kenpokan,Martial Arts School,52.40468689999999,9.738185999999999,4eca71aa8b81dcfdc6e0a2ff,Vahrenwald-List,Vahrenwald
395,Costas Greek Taverna,Taverna,52.392711550131,9.750709528980341,4dab4a4d93a04642f092b149,Vahrenwald-List,Vahrenwald
396,Louis Giga Store,Motorcycle Shop,52.40531201765672,9.733564853668213,4c165622a9c220a18f745a9d,Vahrenwald-List,Vahrenwald
397,Urfa Palace,Turkish Restaurant,52.39886039297908,9.732514278268674,4d3edbf3af8ca143a3c219f7,Vahrenwald-List,Vahrenwald
398,Moltkeplatz,Plaza,52.39273004324774,9.745795726776123,4c331754ed37a5935bba6c03,Vahrenwald-List,Vahrenwald
399,Rossmann,Drugstore,52.3987085172675,9.73285577791786,503fbd097e2752ec471b53e7,Vahrenwald-List,Vahrenwald
400,Marktkauf,Big Box Store,52.398913342128544,9.73658983341271,4b4f6b2df964a520c00527e3,Vahrenwald-List,Vahrenwald
401,Lidl,Supermarket,52.39500362977671,9.739061301938818,4cb43f81db32f04d05fedb4d,Vahrenwald-List,Vahrenwald
402,Rossmann,Drugstore,52.39187560624269,9.734994319544217,503fbd097e2752ec471b53f0,Vahrenwald-List,Vahrenwald
403,Centro Ristorante & Gelateria,Italian Restaurant,52.398262149394796,9.730976037762627,4f9e76a5e4b0614494666c01,Vahrenwald-List,Vahrenwald
404,Torai Cafe,Hookah Bar,52.39847755194446,9.729841531491857,54972a7c498e8ccd4a9fc59d,Vahrenwald-List,Vahrenwald
405,Aral,Gas Station,52.39833443,9.74146393,4d7b1686fe20b1f72c6b1e2c,Vahrenwald-List,Vahrenwald
406,ibis Hannover City,Hotel,52.39601870908098,9.735281734375917,4b8c035df964a52069b832e3,Vahrenwald-List,Vahrenwald
407,Acanto,Nightclub,52.394420831961064,9.737271666526793,4b8997ddf964a520964432e3,Vahrenwald-List,Vahrenwald
408,REWE,Supermarket,52.3882982,9.7378398,4d3ab8e41fc36dcbfa5a69f5,Vahrenwald-List,Vahrenwald
409,H Dragonerstraße,Tram Station,52.394107096925524,9.735250588997081,4be432542468c928f166fe42,Vahrenwald-List,Vahrenwald
410,REWE City,Supermarket,52.3912842406802,9.74446867984011,4fd337bde4b065401a6eff07,Vahrenwald-List,Vahrenwald
411,H Vahrenwalder Platz,Tram Station,52.39083219697745,9.734678199225135,4b4f6a9ff964a520a00527e3,Vahrenwald-List,Vahrenwald
412,Öz Antep,Turkish Restaurant,52.40149205471973,9.735797489896324,5098f849e4b0c4f0feac6e78,Vahrenwald-List,Vahrenwald
413,H Lister Kirchweg,Bus Stop,52.39493088317425,9.744613421555666,4dfe029945ddebdfeaafb568,Vahrenwald-List,Vahrenwald
414,Ristorante Fellini,Italian Restaurant,52.38953390292343,9.743000221997784,4bb862af53649c74cefc46fb,Vahrenwald-List,Vahrenwald
415,H Melanchtonstraße,Bus Stop,52.39787052199636,9.729968040282582,5371cdac498e31c897025286,Vahrenwald-List,Vahrenwald
416,"Westfalen Tankstelle - Hannover, Melanchthonstr. 40",Gas Station,52.3982,9.73002,5b97db2f9e0d54002c146685,Vahrenwald-List,Vahrenwald
417,Ristorante Il Mercato,Restaurant,52.393111,9.745632,5e39264773adb800076d933b,Vahrenwald-List,Vahrenwald
418,Bäckerlädchen,Bakery,52.39468587818428,9.728699893420382,4f8936f3e4b00a6261aabe2b,Vahrenwald-List,Vahrenwald
419,H Moltkeplatz,Bus Stop,52.39302229722183,9.746240543722068,4e70de11fa76e1a41fb02d54,Vahrenwald-List,Vahrenwald
420,H Jahnplatz,Bus Stop,52.393867776842036,9.729004281100782,5004480ce4b0382ba0f1870b,Vahrenwald-List,Vahrenwald
421,Mamas Tapas Factory,Tapas Restaurant,52.39173445713925,9.732371539636794,4c9f7b45031337048a8c72d5,Vahrenwald-List,Vahrenwald
422,ALDI NORD,Supermarket,52.39713761553058,9.749593121236193,52d52414498e8ba7b6d54e16,Vahrenwald-List,Vahrenwald
423,Imbiss Vahrenwald,Snack Place,52.404141257155125,9.734961844362255,4f0c2161e4b0614b146f02ef,Vahrenwald-List,Vahrenwald
424,Europcar,Rental Car Location,52.40497,9.7345,4d8ce2f36174a093c1f6a3e3,Vahrenwald-List,Vahrenwald
425,PENNY,Supermarket,52.39285890268457,9.75040185899411,4da6c21e4df0260c3e98b5d6,Vahrenwald-List,Vahrenwald
426,Eiscafé Gondola,Ice Cream Shop,52.4115007338069,9.749195265019194,4e3eb46cfa76455375c8542f,Bothfeld-Vahrenheide,Vahrenheide
427,Rossmann,Drugstore,52.41153909005906,9.751737107889218,4f4fbf00e4b0b5f5b169287d,Bothfeld-Vahrenheide,Vahrenheide
428,Lidl,Supermarket,52.41111082485544,9.751774370670319,4bf7e24d508c0f474d1c3e31,Bothfeld-Vahrenheide,Vahrenheide
429,REWE,Supermarket,52.4176787601588,9.76551624421495,4b915100f964a52085b233e3,Bothfeld-Vahrenheide,Vahrenheide
430,H Papenwinkel,Tram Station,52.41489521762745,9.752025315260893,4f6c9a78e4b058b4bfdba253,Bothfeld-Vahrenheide,Vahrenheide
431,Bäckerei Künne,Bakery,52.41019471093499,9.762882903565524,505c2954e4b04d802a56b2c8,Bothfeld-Vahrenheide,Vahrenheide
432,H Sahlkamp,Bus Stop,52.40983050256554,9.762968460129724,50655e7ce4b07b9787f84429,Bothfeld-Vahrenheide,Vahrenheide
433,Istanbul Kebab,Doner Restaurant,52.4116206545615,9.751168960775727,533c4f5e498ec31afa6f4ade,Bothfeld-Vahrenheide,Vahrenheide
434,H Zehlendorfweg,Tram Station,52.41897877253287,9.760781869544964,4f6c9a1ee4b0ca47b01bf90f,Bothfeld-Vahrenheide,Vahrenheide
435,Wiesen-Apotheke,Pharmacy,52.4175232,9.764831899999999,51ad8def498e3364107a4308,Bothfeld-Vahrenheide,Vahrenheide
436,Star Tankstelle,Gas Station,52.41133916072006,9.749992568026498,4f4fc85fc2ee5788d2facb27,Bothfeld-Vahrenheide,Vahrenheide
437,Mix Markt,Grocery Store,52.411323129331294,9.749980262541822,4bf7e19db182c9b6ba5f765a,Bothfeld-Vahrenheide,Vahrenheide
438,Pâtisserie Elysée,Pastry Shop,52.41165068922608,9.749412919603758,4e59ebde1495a8911285ffc9,Bothfeld-Vahrenheide,Vahrenheide
439,H Vahrenheider Markt,Tram Station,52.41166229654355,9.749314835054745,4d3694711b39224be79c9c87,Bothfeld-Vahrenheide,Vahrenheide
